9171	憅	tgjn		tong4
9172	憆	nipf		cheng1
9173	憇	tdan	tdfn	qi4
9174	憈	nhag	nhog	qu1
9175	憉	nfke		peng2
9176	憊	watn		bei4
9177	憌	qqun		qiong2
9178	憍	ntdk		jiao1
9179	憏	nwfi		chi4
917A	憐	noqh	noqg	lian2
917B	憑	ucnu	ucon	ping2
917C	憒	nkhm		kui4
917D	憓	ngjn		hui4
917E	憕	nwgu		cheng2,zheng4
9180	憖	swwn		xin4
9181	憗	swwn		yin4
9182	憘	nfkk		xi3
9183	憙	fkun		xi3
9184	憚	nkkf		da2,dan4
9185	憛	nsjh		tan2
9186	憜	nbde		duo4
9187	憞	nybt		dun4
9188	憟	nsoy		su4
9189	憠	dubn		jue2
918A	憡	ntgi	ntsm	ce4
918B	憢	nffq		xiao1
918C	憣	ntol		fan1
918D	憤	nfam		fen4
918E	憥	oopn		lao2
918F	憦	nool	nooe	lao2
9190	憪	nueg		xian2
9191	憫	nuyy		min3
9192	憭	ndui		liao2
9193	憮	nrlo	ntgo	wu3
9194	憯	naqj		can3
9195	憰	ncbk	ncnk	jue2
9196	憱	nyin	nyiy	cu4
9197	憲	pgln		xian4
9198	憳	nvaf		tan3
9199	憴	nmgv	nxg	sheng2
919A	憵	nkun		pi1
919B	憶	nujn		yi4
919C	憸	nwgw		xian1
919D	憹	nmae		nao2
919E	憺	nqdy		dan4
919F	憻	nylg		tan3
91A0	憼	aqkn		jing3
91A1	憽	naqn		song1
91A2	憿	nryt		ji1,jiao3
91A3	懀	nwgj		wei4
91A4	懁	nlge		huan1
91A5	懃	akgn		qin2
91A6	懄	nakl	nake	qin2
91A7	懅	nhae	nhge	ju4
91A8	懆	nkks		sao1,cao3
91A9	懇	eevn	evnu	ken3
91AA	應	ywwn	owwn	ying4
91AB	懌	nlff		yi4
91AC	懍	nylt		lin3
91AD	懎	nfwk		se4
91AE	懏	nwym	nwyn	jun4
91AF	懐	nyle		huai2
91B0	懓	nept		ai4
91B1	懕	djen		yan1
91B2	懖	qtdn		kuo4
91B3	懗	nfoo		xia4
91B4	懘	iaqn		chi4
91B5	懙	nwfw	negw	yu2
91B6	懚	nean		yin4
91B7	懛	nfkf		dai1
91B8	懜	nalq		meng4
91B9	懝	nxth		ni4
91BA	懞	nape		meng2
91BB	懟	ogun	ougn	dui4
91BC	懠	nyvf	nyjg	qi2,ji4
91BD	懡	nysc	nosc	mo3
91BE	懢	nahl		lan2,xian4
91BF	懣	iamn		men4
91C0	懤	nfnf		chou2
91C1	懥	nfph		zhi4
91C2	懧	npns		nuo4
91C3	懨	ndjd		chu2,yan1
91C4	懩	nude	nugv	yang3
91C5	懪	njai		bo2
91C6	懫	nrrm		zhi4
91C7	懬	yamn	oamn	kuang4
91C8	懭	nyaw	noaw	kuang3
91C9	懮	ndet		you1
91CA	懯	gehn	sytn	fu1
91CB	懰	nqyj		liu2
91CC	懱	nalt	nalw	mie4
91CD	懲	tmgn		cheng2
91CE	懳	ndhn		sui4
91CF	懴	nfag		chan4
91D0	懶	ngkm	nskm	lan3
91D1	懷	nyle		huai2
91D2	懸	hitn		xuan2
91D3	懹	nyke		rang4
91D4	懺	nwwg		chan4
91D5	懻	nuxw		ji4
91D6	懼	nhhy		ju4
91D7	懽	naky		guan4,huan1
91D8	懾	nbbb		she4
91D9	戀	xyxn	yxxn	lian4
91DA	戁	akfn	akgn	nan3
91DB	戂	nysd	nosd	mi2
91DC	戃	nipo		tang3
91DD	戄	nhhc		jue2
91DE	戅	ujan		zhuang4
91DF	戇	ujtn		gang4
91E0	戉	anyt	anv	yue4
91E1	戓	akd		ge1
91E2	戔	aar	aau	jian1
91E3	戙	mgka		dong4
91E4	戜	akgd		die2
91E5	戝	mat	may	zei2
91E6	戞	depa		jia2
91E7	戠	uajd	yuaj	zhi1
91E8	戣	wgda		kui2
91E9	戦	ijfa		
91EA	戧	wyva		qiang1
91EB	戨	sksa		ge1
91EC	戩	gcca		jian3
91ED	戫	deag		yu4
91EE	戭	pgma		yan3
91EF	戯	haoa	hoay	xi4,hu1
91F0	戰	kkja		zhan4
91F1	戱	hana	hjna	xi4,hu1
91F2	戲	haga	hgka	xi4,hu1
91F3	戵	hhwa		qu2
91F4	戶	rnd	tne	hu4
91F5	戸	gnr		hu4
91F6	戹	ynnv		e4
91F7	戺	ynnn		yi2,shi4
91F8	戻	yndi		ti4
91F9	戼	angn	nagn	mao3
91FA	扂	ynhk		dian4
91FB	扄	yntk		shang3
91FC	扅	ynqq		yi2
91FD	扆	ynye		yi3
91FE	扊	ynoo		yan3
9240	扏	rvn		qiu2
9241	扐	rln	ret	le4
9242	払	rcy		fan3
9243	扖	rtyy		
9244	扗	rfg		zai4
9245	扙	rdyy		zhang4
9246	扚	rqyy		diao3,di2
9247	扜	rgfh		yu1
9248	扝	rfnn		ku1
9249	扞	rfh		gan3,han4
924A	扟	rnfh		shen1
924B	扠	rcyy		cha1
924C	扡	rbn		yi3,qian1,tuo1
924D	扢	rtnn		gu3,ge1,qi4
924E	扤	rgqn		wu4
924F	扥	rtan		den4
9250	扨	rvyy		ren4
9251	扱	reyy	rbyy	cha1
9252	扲	rwyn		qin2
9253	扴	rwjh		jia2
9254	扵	rwuy		yu2
9255	扷	rtdy		ao4
9256	扸	rthn		xi1,zhe2
9257	扺	rqan		zhi3
9258	扻	rqwy		zhi4
9259	扽	rgbn		den4
925A	抁	rcqn		yan3
925B	抂	rgg		kuang2,wang3
925C	抃	ryhy		bian4
925D	抅	rqcy		gou1
925E	抆	ryy		wen3
925F	抇	rjg		gu3,hu2
9260	抈	reg		yue4
9261	抋	rny		qin4
9262	抌	rpqn		shen3
9263	抍	rtah		zheng3
9264	抎	rfcy		yun3
9265	抏	rfqn		wan2
9266	抐	rmwy		ne4
9267	抔	rgiy	rdhy	pou2
9268	抙	rrh		
9269	抜	rdcy		
926A	抝	rxnn		ao4
926B	択	rnyy		ze2
926C	抣	rqug		jun1
926D	抦	rgmw		bing3
926E	抧	rkwy		zhi3
926F	抩	rmfg		nan2
9270	抪	rdmh		bu4
9271	抭	rpmn	rpwn	yao3
9272	抮	rwet		zhen3
9273	抯	regg		zha1
9274	抰	rmdy		yang1
9275	抲	rskg		he1
9276	抳	rnxn		ni2
9277	抴	rann		ye4,she2
9278	抶	rrwy	rtgy	chi4
9279	抷	rgig	rdhg	pi1
927A	抸	rtpy		jia1
927B	抺	rfiy	rfy	mei4
927C	抾	rfcy		qu1
927D	拀	rkqn		chu4
927E	拁	rlkg	rekg	jia1,ya2
9280	拃	rthf		zhan3,zha4
9281	拋	rdnl	rdne	pao1
9282	拏	vcrj		na2
9283	拑	rafg	rfg	qian2
9284	拕	rpxn		tuo1
9285	拝	rdfh		bai4
9286	拞	rrgg	rrg	di3
9287	拠	rtmn	rtwn	ju4
9288	拡	rycy	rocy	kuo4
9289	拤	rhhy		qia2
928A	拪	rsg		qian1
928B	拫	rvey	rvy	hen2
928C	拰	rwtf		nin3
928D	拲	awrj		gong3
928E	拵	rdhb		cun2,zun4
928F	拸	rqqy		chi3,yi2
9290	拹	rlll	reee	xie2
9291	拺	rgmi	rsmn	ce4
9292	拻	rdoy		hui1
9293	挀	rrey		bai1
9294	挃	rgcf		zhi4
9295	挄	riqn	rigq	guang1,kuo4
9296	挅	resy	rbsy	duo3
9297	挆	rmsy	rwsy	duo3
9298	挊	rhgh		nong4
9299	挋	rahh		zhen4
929A	挌	rtkg		ge2
929B	挍	ruqy	rury	jiao4
929C	挏	rmgk		dong4
929D	挐	vkrj		ru2
929E	挒	rgqj		lie4
929F	挓	rpta		zha1
92A0	挔	ryey		lu3
92A1	挕	rbg		die2,she4
92A2	挗	rgxw		jue2
92A3	挘	ritl	rite	lie3
92A4	挙	iwrj	igwr	ju3
92A5	挜	rgog		ya4
92A6	挦	rvfy		xian2
92A7	挧	rng		yu3
92A8	挩	rwkq		shui4,tuo1
92A9	挬	rfpb		bo2
92AA	挭	rgjq	rgjr	geng3
92AB	挮	ruxt		ti4
92AC	挰	rkgg		cheng2
92AD	挱	riit		sha1
92AE	挳	rgva		keng1
92AF	挴	rtxu	rtxy	mei3
92B0	挵	rgah		nong4
92B1	挶	rnnk		ju1
92B2	挷	rdtb		beng1,bang4,peng2
92B3	挸	rhqn		jian3
92B4	挻	rthp		shan1
92B5	挼	revg		sui1,rua2,ruo2
92B6	挾	rdww		jia1,xie2
92B7	挿	rtgh		cha1
92B8	捀	rtdh		feng2
92B9	捁	rtfk		jiao3,ku4
92BA	捄	rfiy	rgiy	ju1,qiu2
92BB	捇	rfoy		huo4
92BC	捈	rwty	rwgs	tu2,cha1,shu1
92BD	捊	rebg		pou2
92BE	捑	rjgy	rjny	ze4
92BF	捒	rgki	rskg	shu4,song3
92C0	捓	rahb		ye2
92C1	捔	rqeh		jue2
92C2	捖	rpfq		wan2
92C3	捗	rhit	rhht	bu4,pu2
92C4	捘	rcwt		zun4
92C5	捙	rlh		ye4
92C6	捚	rjfg		zhai1
92C7	捛	rkkg		lu3
92C8	捜	rjhc		sou1
92C9	捝	rukq		shui4,tuo1
92CA	捠	rrgw	rrwy	bang1
92CB	捤	rntn	rnen	wei3
92CC	捥	rpqb		wan1
92CD	捦	rqg		qin2
92CE	捨	rwfk		she3
92CF	捪	rqaj		min2
92D0	捫	rug		men2
92D1	捬	rywf	rowf	fu3
92D2	捯	rgcj		dao3
92D3	捰	rjsy		wo3,luo4
92D4	捲	rudb	rugb	juan3
92D5	捳	rrgm	rrmh	yue4
92D6	捴	rwcn		zong3
92D7	捵	rmaw		tian3,chen1
92D8	捸	rviy		tu1
92D9	捹	rdfa		ben4
92DA	捼	rtvg		wo1,ruo2
92DB	捽	rywf		cu4,zuo2
92DC	捾	rpnn	rpng	wo4,xia2
92DD	捿	rgvv		qi1
92DE	掁	rdey		cheng2
92DF	掃	rvph		sao3
92E0	掄	rwga		lun1
92E1	掅	rgeg		qing4
92E2	掆	rmum		gang4
92E3	掋	ryqy	roqy	di3
92E4	掍	rjxx		hun4
92E5	掑	radw	rdwy	qi2
92E6	掓	rhic		shu1
92E7	掔	ahnr		qian1
92E8	掕	rfwt		ling2
92E9	掗	rghg	rgfg	ya4
92EA	掙	revh		zheng4
92EB	掚	rgmy		liang3
92EC	掛	rffh		gua4
92ED	掜	rvqn	reqn	ni3,nai2,yi4
92EE	掝	rakg		huo4
92EF	掞	rooy		yan4
92F0	掟	rpgh		zheng3,ding4
92F1	採	resy		cai3
92F2	掤	reeg		bing1
92F3	掦	rjqr		ti4
92F4	掫	rbcy		zou1
92F5	掯	rheg		ken4
92F6	掱	rrrj		pa2
92F7	掲	rjqx		jie1
92F8	掵	rwgb		
92F9	掶	ryvw	rovw	jie2,geng1
92FA	掹	rblg		meng2
92FB	掻	rcjy		
92FC	掽	ruog		peng4
92FD	掿	radk		nuo4
92FE	揀	rgli	rslg	jian3
9340	揁	rhmy		zheng1
9341	揂	rusg		jiu1,you2
9342	揃	ruej		jian1
9343	揅	dgar		yan2
9344	揇	rfmf		nan3
9345	揈	rqyg		hong1,xuan4
9346	揊	rgkl		pi4
9347	揋	rlge		wei1
9348	揌	rlny		sai1
9349	揑	rvag	reag	nie1
934A	揓	rytb		shi4
934B	揔	rqrn		zong3
934C	揕	radn	rdwn	zhen4
934D	揗	rrfh		xun2
934E	揘	rrgg		huang2
934F	揙	ryna		bian4
9350	揚	rjgr		yang2
9351	換	rqmd		huan4
9352	揜	rwga		yan3
9353	揝	rthj		zan3,zuan4
9354	揟	rnhe		xu1
9355	揢	rptk		ke2,qia1
9356	揤	rvcb	rvbh	ji2
9357	揥	ruph	ryuh	di4
9358	揦	rgkj	rskj	la2
9359	揧	gkir	skjr	la4
935A	揨	ryps		chen2
935B	揫	torj		jiu1
935C	揬	rpwd		tu2
935D	揮	rplh		hui1,hun2
935E	揯	rngg		gen4
935F	揰	rtgf		dong3
9360	揱	iejr		xiao1
9361	揳	rdhd		xie2
9362	揵	rvfp	rvgp	jian4,qian2
9363	揷	rtfv	rtgh	cha1
9364	揹	ruxe		bei1
9365	揺	refb		yao2
9366	揻	rdgt	rdgv	wei1
9367	揼	rdiy		beng4
9368	揾	rjlg		wen4
9369	搃	rukn		zong3
936A	搄	rngg		gen4
936B	搆	rfjf	ramf	gou1
936C	搇	rwye		qin4
936D	搈	rpwk		rong2
936E	搉	rpwy		que4
936F	搊	rqbt		chou1,zou3
9370	損	rkmy		sun3
9371	搎	rbti		sun1
9372	搑	rabg		rong2,nang3
9373	搒	rupy	ryuy	peng2,bang4
9374	搕	rfcl		ke1,e4
9375	搖	rqrm	rqtb	yao2
9376	搗	rwvm	rqmh	dao3
9377	搘	rftj		zhi1
9378	搙	rdff		nu4
9379	搚	rlle	reee	la1,xie2
937A	搝	rthd		qiu3
937B	搟	rlfh		xian1
937C	搢	rgoj		jin4
937D	搣	rdgt	rdgo	mie4
937E	搤	ruwl		yi4
9380	搥	rwnp	rtnp	chui2,dui1
9381	搧	rynn		shan1
9382	搨	rjng		ta4
9383	搩	rqas	rqgs	zha3,jie2
9384	搫	temr	tuwr	pan2
9385	搮	rssy		li4
9386	搯	revg	reeg	tao1
9387	搰	rmeg		hu2,ku1
9388	搱	rnuh		zhi4,nai2
9389	搲	rpwy		wa1
938A	搳	rpdk		xia2
938B	搵	rlwl		wen4
938C	搶	rwyk		qiang3
938D	搷	rfhw		tian2,shen1
938E	搸	rdwt		zhen1
938F	搹	rgkh		e4
9390	搻	wgkr		nuo4
9391	搼	rudr	rugr	quan2
9392	搾	rpwf		zha4
9393	摀	rwno	rqoy	wu3
9394	摂	rbiy		
9395	摃	ramy		kang2
9396	摉	rpwq		sou1
9397	摋	rqsc	rrsc	sa4,sha1
9398	摌	rutg		sun4,chan3
9399	摍	rpwj		suo1
939A	摎	rnwe		jiu1
939B	摏	rdwv	rdwe	chong1
939C	摐	rtwh		chuang1
939D	摑	rlag		guo2,guai1
939E	摓	rtdp		feng2,peng3
939F	摕	raqh		di4,tu2
93A0	摖	rwfi		cha2,qi4
93A1	摗	rgkw	rskw	sou1,song3
93A2	摙	rlpy		lian4
93A3	摚	ripf		cheng1
93A4	摛	rybc	ryrc	chi1
93A5	摜	rxfm	rxmy	guan4
93A6	摝	rynx	roxx	lu4
93A7	摟	rkgv	rlvg	lou3
93A8	摠	rtln		zong3
93A9	摡	rvcq	rvaq	gai4
93AA	摢	rhah	rhtf	hu4,chu1
93AB	摣	rhag	rheg	zha1
93AC	摤	rdqq	rdrr	qiang3
93AD	摥	rtjr		tang4
93AE	摦	rdfy		hua4
93AF	摨	rnih	rnig	nai2,zhi4
93B0	摪	rnhf	ruqf	jiang1,qiang4
93B1	摫	rfwq	rghq	gui1
93B2	摬	rujq		ying3
93B3	摮	gqtr		ao2,qiao1
93B4	摯	fufr		zhi4
93B5	摰	fwfr		nie4
93B6	摱	rjlc		man4
93B7	摲	rlrh		chan4,can2
93B8	摳	rakk		kou1
93B9	摴	rffn		chu1
93BA	摵	rdht	rdhi	she4,mi2
93BB	摶	rgjf		tuan2
93BC	摷	rvjs		jiao3,chao1
93BD	摻	rcce		chan1,can4,shan3
93BE	摼	rahf		qian1
93BF	摽	rsfi		biao1
93C0	摾	rxkj		jiang4
93C1	摿	rwuj		yao2
93C2	撀	fnmr	fnwr	gou4
93C3	撁	ryxh	ryxg	qian1
93C4	撃	lmcr	lwcr	ji1
93C5	撆	umir	itrj	pie3
93C6	撈	rool	rooe	lao1
93C7	撉	ybtr		dun1
93C8	撊	rueg		xian4
93C9	撋	rugg		ruan2
93CA	撌	rkhm		gui4
93CB	撍	raqj		zan3
93CC	撎	rfpu		yi4
93CD	撏	rvaf		xian2
93CE	撐	ript		cheng1
93CF	撓	rffq		nao2,xiao1
93D0	撔	rjyi		hong4
93D1	撗	ramw		guang4
93D2	撘	rtwk		da1,ta4
93D3	撚	rqdo		nian3
93D4	撛	roqh	roqg	lin3
93D5	撜	rwgu		zheng3
93D6	撝	reto		wei2,hui1
93D7	撟	rtdk		jiao1
93D8	撠	rfja		ji3
93D9	撡	rccn		cao1
93DA	撢	rsjh		tan4,dan3
93DB	撣	rkkf		dan3,shan4
93DC	撥	rwxc		bo1,fa2
93DD	撦	rdfj		che3
93DE	撧	rxqc		jue1
93DF	撨	rwyo		xiao1
93E0	撪	rcdl		ben4
93E1	撫	rrlo	rtgo	fu3,mo2
93E2	撯	rudh	ruhg	zhuo2
93E3	撱	rbde		tuo3,zhui4
93E4	撲	rogy	roug	bu3,pu1
93E5	撳	rqqw		qin4
93E6	撴	rybt		dun1
93E7	撶	ragf	ragg	hua2
93E8	撹	ripq		jiao3
93E9	撻	rfup		ta4
93EA	撽	rryt		qiao4,yao1
93EB	撾	rmnp		wo1
93EC	撿	rwgw		jian3
93ED	擁	ryxy		yong1
93EE	擃	rmae		nang3
93EF	擄	rhal	rhle	lu3
93F0	擆	rafj		zhuo2
93F1	擇	rlff		ze2
93F2	擈	rogw	rouf	pu1
93F3	擉	rlqj		chuo4
93F4	擊	lbmr	lbwr	ji1
93F5	擋	ripl		dang3
93F6	擌	rtdw		se4
93F7	擏	raqt		jing3,qing2
93F8	擑	rkbt	rkby	jie1
93F9	擓	raiy		kuai3
93FA	擔	rqdy		dan1
93FB	擕	rwym	rwyn	xie2
93FC	擖	rajn		ye4,jia1,qia1
93FD	擙	rtmd		ao4
93FE	據	rhae	rhge	ju4
9440	擛	raas		ye4
9441	擜	rfmd		e4
9442	擝	rjel		meng1
9443	擟	rgwq	rgwr	mi2
9444	擠	ryvf	ryjg	ji3
9445	擡	rfkf		tai2
9446	擣	rfnf		dao3
9447	擥	ahnr		lan3
9448	擧	wfgr	egnr	ju3
9449	擨	rrhw		ye2
944A	擩	rfdj		ru3
944B	擪	djer		ye4
944C	擫	rdjd		ye4
944D	擬	rxth		ni3
944E	擭	rawc		hu4
944F	擮	rfay		jie2
9450	擯	rpgm		bin4
9451	擰	rpns		ning3
9452	擱	rutk		ge1
9453	擲	rusb		zhi4
9454	擳	rtvb		jie2,zhi4
9455	擴	ryaw	roaw	kuo4
9456	擵	rysr	rosr	mo2
9457	擶	rtuj		jian4
9458	擷	rfkm		xie2
9459	擸	rvln		lie4
945A	擹	rakw		tan1
945B	擺	rlcx		bai3
945C	擻	rkgt	rlvt	sou3
945D	擼	rqoj		lu1
945E	擽	rxrs	rrxs	lue4
945F	擾	rdet		rao3
9460	擿	rump	ryup	zhi4,ti1
9461	攁	rude	rugv	yang3
9462	攂	rlll		lei4
9463	攃	rawi		ca1,sa3
9464	攄	rhan	rhln	lu4,shu1
9465	攅	rfwm	rggm	cuan2
9466	攆	rfwl	rggl	nian3
9467	攇	rpdn		xian3
9468	攈	rynt	roxt	jun4
9469	攊	rdth		li4
946A	攋	rgkm	rskm	lai4
946B	攌	rlle		huan3
946C	攍	ryny	ryey	ying2
946D	攎	rhal	rhll	lu2
946E	攏	rued		long3
946F	攐	rpfe	rpae	qian1
9470	攑	rwfh	regg	qian1
9471	攓	rpfh	rpah	qian1
9472	攔	rugi	rusl	lan2
9473	攕	rwwg		xian1
9474	攖	rmmv		ying1
9475	攗	ryno	roxo	mei2
9476	攙	rqky		chan1,shan4
9477	攚	rook		weng3
9478	攛	rpwn		cuan1
9479	攜	rmwk		xie2
947A	攝	rbbb		she4
947B	攞	rlxy		luo3
947C	攟	rynt	roxt	jun4
947D	攠	rysd	rosd	mi2
947E	攡	ryby	ryry	chi1
9480	攢	rtfm		zan3,cuan2
9481	攣	xyxr	yxxr	lian4,luan2
9482	攤	raky		nan4,tan1
9483	攦	rgmx		li4
9484	攧	rfhm		dian1
9485	攨	rpwy		wa1
9486	攩	ripo		dang3
9487	攪	rwfq	rerq	jiao3
9488	攬	rahq		lan5
9489	攭	rxej		li4,luo3
948A	攰	fclv	fcee	gui4
948B	攱	ufcy		gui4
948C	攲	dskc		ji1
948D	攳	fcvf		xun2
948E	攷	gnty		kao3
948F	攺	nty		yi3
9490	攼	fty		gan1,han4
9491	攽	wvty		ban1
9492	敀	rty		po4
9493	敁	hkhc		dian1
9494	敂	qkty		kou4
9495	敃	naty		min3
9496	敄	cbtt	cnht	wu4,mou2
9497	敆	wgkc		shi1,he2
9498	敇	gmit	smty	ce4
9499	敊	hihc		shou1,chu4
949A	敋	tkty		ge2,e4
949B	敍	wthc	wgsc	xu4
949C	敎	qdbt	rdbt	jiao1
949D	敐	dfet		chen2
949E	敒	wjht		shen1
949F	敓	wkqt		duo2
94A0	敔	gkty		yu3
94A1	敗	mty		bai4
94A2	敘	wtty	wgst	xu4
94A3	敚	ukqt		duo2
94A4	敜	wynt		nie4
94A5	敟	mawt		dian3
94A6	敠	cccc		duo1,que4
94A7	敡	jqrc		yi4
94A8	敤	jshc		ke3
94A9	敥	oohc		yan4,jiao3
94AA	敧	dskc		ji1
94AB	敨	ukty		tou3
94AC	敩	ipbt		xiao4
94AD	敪	ccct		duo1
94AE	敭	jgqt		yang2
94AF	敮	tfvc	tfec	xia1
94B0	敯	najc		min3
94B1	敱	mgkc		ai2
94B2	敳	mgkt		zhu2
94B3	敵	umdt	yumt	di2
94B4	敶	bgjt	bsjt	zhen4
94B5	數	kgkt	lvty	shu4
94B6	敹	hptt		liao2
94B7	敺	akkc		ou1
94B8	敻	qmwt		
94B9	敼	fkuc		yi3
94BA	敽	tdkc		jiao3
94BB	敾	udut	uukt	shan4
94BC	敿	tdkt		jiao3
94BD	斀	lqjc		zhuo2
94BE	斁	lfut		yi4
94BF	斂	wgkt		lian3
94C0	斃	umix	itgx	bi4
94C1	斄	fitw	ftdw	li2
94C2	斅	wfqc	errc	xiao4
94C3	斆	wfqt	errt	xiao4
94C4	斈	ybf		xue2
94C5	斉	yjff	yjf	qi2
94C6	斊	ybf		qi2
94C7	斍	yhqb		jue2
94C8	斎	yjfi	yjiu	zhai1
94C9	斏	yyve	yyvy	lang2
94CA	斒	yyna		ban1
94CB	斔	yjvw	yjew	yu3
94CC	斕	yugi	yusl	lan2
94CD	斖	ywfg	yemg	wei3
94CE	斘	qufh		sheng1
94CF	斚	ccpf		jia3
94D0	斝	kkpf		jia3
94D1	斞	vwuf	ewuf	yu3
94D2	斠	fjgf	amff	jiao4
94D3	斢	amwf		tou3
94D4	斣	lqjf		dou4
94D5	斦	rrh		yin2,zhi4
94D6	斨	nhdr	urh	qiang1
94D7	斪	qkrh		qu2
94D8	斬	lrh		zhan3
94D9	斮	ajrh		zhuo2
94DA	斱	ftjr		zhuo2
94DB	斲	nngr	anfr	zhuo2
94DC	斳	akgr		qin2,jin3
94DD	斴	oqar	oqgr	lin2
94DE	斵	qyvr		zhuo2
94DF	斶	rlqj		chu4
94E0	斷	xxgr		duan4
94E1	斸	nilr		zhu2
94E2	斺	ywjh		jie4,chan3
94E3	斻	ytmn	ytwn	hang2
94E4	斾	ytmh		pei4
94E5	斿	ytbg		you2
94E6	旀	yciy		
94E7	旂	ytrh		qi2
94E8	旇	ythc	ytby	pi1,bi4
94E9	旈	yycq	yyck	liu2
94EA	旉	gehy	syr	fu1
94EB	旊	ytgn	ytgy	fang3
94EC	旍	ytwc		jing1
94ED	旐	ytiq	ytqi	zhao4
94EE	旑	ydsk		yi3
94EF	旓	ytie		shao1
94F0	旔	yvfp	yvgp	jian4
94F1	旕	ywux		
94F2	旘	yuaj	yyuj	zhi4
94F3	旙	ytol		fan1
94F4	旚	ytsi		piao1
94F5	旛	yttl		fan1
94F6	旜	ytyg		zhan1
94F7	旝	ytwj		kuai4
94F8	旞	ytup		sui4
94F9	旟	ytww	ytew	yu2
94FA	旡	aqv		ji4
94FB	旣	rxaq		ji4
94FC	旤	mnmq		huo4
94FD	旪	jfh		xie2
94FE	旫	jvn	jvt	tiao1
9540	旲	jdu		tai2,ying1
9541	旳	jqyy		di4
9542	旴	jgfh		xu1
9543	旵	jmj		chan3
9544	旸	jnrt		yang2
9545	旹	bhgj		shi2
9546	旻	jyu		min2
9547	旼	jyy		min2
9548	旽	jgbn		tun1,zhen4
9549	旾	gbnj		chun1
954A	旿	jtfh		wu3
954B	昁	jgmh		bei4
954C	昄	jrcy		ban3
954D	昅	jeyy	jbyy	jie2
954E	昇	jtaj		sheng1
954F	昈	jynt		hu4
9550	昉	jyn	jyt	fang3
9551	昋	tdjf	gdjf	gui4,jiong3
9552	昍	jjg		xuan1
9553	昐	jwvn	jwvt	fen1
9554	昑	jwyn		qin3
9555	昒	jqrt		hu1
9556	昖	jwcy		yan2
9557	昗	juu		ze4
9558	昘	jyb	jyr	fang3
9559	昚	dujf		shen4
955A	昛	jang		ju4
955B	昜	jgqr		yang2
955C	昞	jgmw		bing3
955D	昡	jyxy		xuan4
955E	昢	jbmh		pei4
955F	昣	jwet		zhen3
9560	昤	jwyc		ling2
9561	昦	jdjj		hao4
9562	昩	jgsy		mo4
9563	昪	jcaj		bian4
9564	昫	jqkg		xu4
9565	昬	najf		hun1
9566	昮	jalb	jaer	zong4
9567	昰	jghf		shi4
9568	昲	jxjh		fei4
9569	昳	jrwy	jtgy	yi4,die2
956A	昷	jlf		wen1
956B	昸	jtuy		dong1
956C	昹	jyni		ai3
956D	昺	jgmw		bing3
956E	昻	jabj		
956F	昽	jdxn	jdxy	long2
9570	昿	jycy	jocy	kuang4
9571	晀	jiqn	jqiy	tiao3
9572	時	jffy		shi2
9573	晄	jiqn	jigq	huang3
9574	晅	jgjg		xuan1
9575	晆	jffg		kui2
9576	晇	jdfn		kua1
9577	晈	juqy	jury	jiao3
9578	晉	gccj		jin4
9579	晊	jgcf		zhi4
957A	晍	jmgk		tong2
957B	晎	jawy		hong3
957C	晐	jynw		gai1
957D	晑	jtmk		xiang3
957E	晘	jjfh		han4
9580	晙	jcwt		jun4
9581	晛	jhqn		xian4
9582	晜	juxt		kun1
9583	晝	vfjg		zhou4
9584	晞	jqdh	jrdh	xi1
9585	晠	jdnt	jdnn	sheng4
9586	晢	rrjf		zhe2
9587	晣	jrrh		zhe2
9588	晥	jpfq		wan3,han4
9589	晧	jtfk		hao4
958A	晩	jqjq	jqkq	wan3
958B	晪	jmaw		tian3
958C	晫	jhjh		zhuo2
958D	晬	jywf		zui4
958E	晭	jmfk		zhou3
958F	晱	jooy		shan3
9590	晲	jvqn	jeqn	ni3
9591	晳	srjf		xi1
9592	晵	yntj		qi3,du4
9593	晸	jght		zheng3
9594	晹	jjqr		yi4
9595	晻	jdjn		an3
9596	晼	jpqb		wan3
9597	晽	jssy		lin2
9598	晿	jjjg		chang1
9599	暀	jtyg		wang3
959A	暁	jfaq		xiao3
959B	暃	jdjd	jhdd	fei1
959C	暅	jngg		xuan3,geng4
959D	暆	jytb		yi2
959E	暈	jplj		yun1
959F	暉	jplh		hui1
95A0	暊	jdmy		xu3
95A1	暋	natj		min2
95A2	暍	jjqn		ye1
95A3	暎	jamd		ying4
95A4	暏	jftj		du3
95A5	暐	jnhh	jnkg	wei3
95A6	暒	jjtg		qing2
95A7	暓	cbtj	cnhj	mao4
95A8	暔	jfmf		nan2
95A9	暕	jgli	jslg	jian3,lan2
95AA	暘	jjgr		yang2
95AB	暙	jdwj		chun1
95AC	暚	jerm	jetb	yao2
95AD	暛	juda	juag	suo3
95AE	暜	uujf		pu3
95AF	暞	jths		jiao3
95B0	暟	jmgu		kai3
95B1	暠	jymk		gao4
95B2	暡	jwcn		weng3
95B3	暢	jhjr		chang4
95B4	暣	jrno	jroy	qi4
95B5	暤	jrdf		hao4
95B6	暥	jjpv		yan4
95B7	暦	dssj		li4
95B8	暩	jwfi		ji4
95B9	暪	jamy		men4
95BA	暫	lrjf		zan4
95BB	暬	fwfj		xie4
95BC	暭	jrif		hao4
95BD	暯	jajd		mo4
95BE	暰	jtwh		cong1
95BF	暱	jaak		ni4
95C0	暲	jujh		zhang1
